GeoId;Pays;Country;Region;Latitude;Longitude;12/31/19;1/1/20;1/2/20;1/3/20;1/4/20;1/5/20;1/6/20;1/7/20;1/8/20;1/9/20;1/10/20;1/11/20;1/12/20;1/13/20;1/14/20;1/15/20;1/16/20;1/17/20;1/18/20;1/19/20;1/20/20;1/21/20;1/22/20;1/23/20;1/24/20;1/25/20;1/26/20;1/27/20;1/28/20;1/29/20;1/30/20;1/31/20;2/1/20;2/2/20;2/3/20;2/4/20;2/5/20;2/6/20;2/7/20;2/8/20;2/9/20;2/10/20;2/11/20;2/12/20;2/13/20;2/14/20;2/15/20;2/16/20;2/17/20;2/18/20;2/19/20;2/20/20;2/21/20;2/22/20;2/23/20;2/24/20;2/25/20;2/26/20;2/27/20;2/28/20;2/29/20;3/1/20;3/2/20;3/3/20;3/4/20;3/5/20;3/6/20;3/7/20;3/8/20;3/9/20;3/10/20;3/11/20;3/12/20;3/13/20;3/14/20;3/15/20;3/16/20;3/17/20;3/18/20;3/19/20;3/20/20;3/21/20;3/22/20;3/23/20;3/24/20;3/25/20;3/26/20;3/27/20;3/28/20;3/29/20;3/30/20;3/31/20;4/1/20;4/2/20;4/3/20;4/4/20;4/5/20;4/6/20;4/7/20;4/8/20;4/9/20;4/10/20;4/11/20;4/12/20;4/13/20;4/14/20;4/15/20;4/16/20;4/17/20;4/18/20;4/19/20;4/20/20;4/21/20;4/22/20;4/23/20;4/24/20;4/25/20;4/26/20;4/27/20;4/28/20;4/29/20;4/30/20;5/1/20;5/2/20;5/3/20;5/4/20;5/5/20;5/6/20;5/7/20;5/8/20;5/9/20;5/10/20;5/11/20;5/12/20;5/13/20;5/14/20;5/15/20;5/16/20;5/17/20;5/18/20;5/19/20;5/20/20;5/21/20;5/22/20;5/23/20;5/24/20;5/25/20;5/26/20;5/27/20;5/28/20;5/29/20;5/30/20;5/31/20;6/1/20;6/2/20;6/3/20;6/4/20;6/5/20;6/6/20;6/7/20;6/8/20;6/9/20;6/10/20;6/11/20;6/12/20;6/13/20;6/14/20;6/15/20;6/16/20;6/17/20;6/18/20;6/19/20;6/20/20;6/21/20;6/22/20;6/23/20;6/24/20;6/25/20;6/26/20;6/27/20;6/28/20;6/29/20;6/30/20;7/1/20;7/2/20;7/3/20;7/4/20;7/5/20;7/6/20;7/7/20;7/8/20;7/9/20;7/10/20;7/11/20;7/12/20;7/13/20;7/14/20;7/15/20;7/16/20;7/17/20;7/18/20;7/19/20;7/20/20;7/21/20;7/22/20;7/23/20;7/24/20;7/25/20;7/26/20;7/27/20;Total
IE;Irlande;Ireland;Europe;53.21;-06.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;1;0;0;1;0;0;0;0;1;0;0;1;2;1;2;10;3;14;10;8;17;14;13;22;17;21;16;36;25;28;24;33;14;31;41;38;42;44;41;39;77;43;39;25;35;234;24;15;57;31;42;33;0;38;16;20;36;28;26;17;12;9;21;9;9;12;15;10;4;14;10;12;9;12;2;0;9;16;8;6;5;0;0;8;1;5;6;0;9;4;8;4;8;2;0;1;0;3;1;4;0;1;0;2;3;6;1;3;4;1;0;1;2;0;2;1;0;0;2;0;0;1;2;0;0;0;2;1;3;1;0;0;0;1;9;0;1;0;1764
IL;Israël;Israel;Europe;31.47;35.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;3;2;2;3;2;3;1;13;5;7;3;8;8;6;15;9;6;2;13;7;7;12;9;13;8;5;7;7;2;1;5;0;3;6;7;7;3;4;3;3;3;1;1;5;2;5;6;2;4;1;1;2;4;0;5;2;0;0;0;1;1;0;0;3;0;0;1;2;3;1;0;1;5;1;0;1;0;1;0;0;2;0;1;0;0;1;1;1;1;1;0;1;5;3;1;1;1;2;3;1;4;1;7;4;2;4;3;3;8;3;6;9;4;8;9;8;6;10;5;12;6;9;13;470
IM;Île de Man;Isle of Man;Europe;54.15;-4.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0;3;1;5;1;2;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
IN;Inde;India;Asie du Sud-Est;23;77.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;1;0;0;1;0;0;3;2;0;4;4;2;6;4;3;3;15;6;12;9;32;5;35;17;33;40;34;35;31;38;37;23;43;27;36;47;50;41;37;57;49;48;62;73;67;73;71;83;72;195;126;89;103;95;128;97;87;122;134;100;103;120;157;134;140;132;148;137;147;154;146;170;194;175;265;193;230;204;217;260;273;294;287;206;331;279;357;396;386;311;325;380;2003;334;336;375;306;445;312;465;418;407;384;410;380;418;507;434;379;442;613;425;467;482;487;475;519;551;500;553;582;606;687;671;543;681;587;648;1129;740;757;705;708;32771
IQ;Irak;Iraq;Méditerranée orientale;33.20;44.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;0;4;;0;2;0;1;0;0;0;2;1;0;2;3;3;3;4;2;7;4;2;0;4;4;0;4;0;2;5;3;0;5;0;1;2;4;2;0;1;1;1;0;1;0;1;0;0;3;0;1;1;0;4;1;1;1;2;1;4;0;0;2;3;2;1;2;3;0;2;4;2;4;4;3;6;7;5;8;3;6;6;4;6;10;10;10;20;21;15;14;33;28;24;22;34;31;39;53;58;45;60;61;83;0;157;87;67;84;79;107;122;101;96;83;104;107;110;102;106;105;94;118;94;103;78;95;95;100;95;87;90;94;75;90;88;81;92;80;90;72;78;4362
IR;Iran;Iran;Méditerranée orientale;33;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;3;4;3;4;7;8;9;11;12;11;15;15;17;21;49;43;54;63;75;85;97;113;129;135;147;149;149;123;129;127;122;143;157;144;139;123;117;141;138;124;0;292;151;136;133;121;117;122;125;117;111;98;94;92;89;73;87;91;88;94;90;93;76;60;96;71;80;71;63;65;47;74;63;78;68;55;48;51;45;48;50;71;48;35;51;69;62;64;66;51;59;58;34;57;56;63;50;57;63;81;64;70;59;63;75;72;70;74;81;78;75;71;107;113;115;120;87;120;115;116;119;121;133;134;0;234;144;162;147;141;148;154;148;163;160;200;153;221;142;188;194;203;179;199;198;183;188;209;217;229;219;221;0;0;626;15700
IS;Islande;Iceland;Europe;64.10;-21.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
IT;Italie;Italy;Europe;41.54;12.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;5;1;5;4;8;6;17;28;27;41;49;36;133;98;167;196;189;252;173;370;347;347;473;429;625;795;649;601;743;685;660;971;887;758;810;839;727;760;764;681;527;636;604;540;612;570;619;431;564;604;578;525;575;480;433;454;534;437;464;420;415;260;333;382;323;285;269;474;174;195;236;369;274;243;194;165;179;172;195;262;242;153;145;99;162;161;156;130;119;50;92;78;117;70;87;111;75;60;55;71;88;85;72;53;65;79;71;53;56;78;44;26;34;43;66;47;49;24;23;18;-31;34;30;8;22;6;23;21;30;15;21;7;8;30;15;12;12;7;9;13;17;13;20;11;14;3;13;15;9;10;5;5;5;35107
JE;Jersey;Jersey;Europe;49.12;-2.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;4;1;1;0;2;0;4;1;0;0;0;0;1;1;2;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
JM;Jamaïque;Jamaica;Amérique latine;18.00;-76.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
JO;Jordanie;Jordan;Méditerranée orientale;31.57;35.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11
JP;Japon;Japan;Pacifique occidental;35.41;139.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;1;2;3;3;4;2;1;2;4;0;1;4;2;1;5;1;1;2;1;3;3;2;2;0;1;6;6;1;3;7;1;4;3;6;4;4;7;10;17;12;6;7;10;15;0;101;30;17;14;3;25;13;26;17;26;34;18;11;22;8;6;44;12;8;22;25;19;23;15;19;5;14;8;6;19;12;12;10;16;12;0;16;12;5;1;2;6;3;4;7;2;0;0;3;1;2;2;1;0;2;4;4;0;17;0;1;2;8;5;1;2;0;1;0;2;1;1;1;0;0;1;2;1;1;0;0;0;0;2;1;0;0;0;0;3;1;1;2;1;3;0;996
KE;Kenya;Kenya;Afrique;-01.17;36.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;2;0;1;0;0;1;1;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;1;2;4;1;2;0;0;2;3;0;1;2;1;3;4;2;3;5;0;0;0;0;0;0;0;1;1;0;3;3;4;1;1;5;2;3;4;1;4;1;1;3;1;3;4;4;3;1;1;2;10;2;2;2;2;3;2;2;5;4;2;1;4;1;3;2;5;1;4;3;2;4;8;3;1;12;5;7;4;9;3;9;4;12;10;3;11;4;2;280
KG;Kirghizistan;Kyrgyzstan;Europe;42.54;74.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;3;0;2;0;0;1;1;2;0;0;1;0;0;1;2;1;1;3;2;3;1;1;1;0;3;1;3;7;5;0;14;2;10;4;7;13;4;6;3;7;15;2;11;7;5;728;103;34;42;44;46;42;38;28;24;1301
KH;Cambodge;Cambodia;Pacifique occidental;11.33;104.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KM;Comores;Comoros;Afrique;-11.41;43.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
KN;Saint-Kitts-et-Nevis;Saint Kitts and Nevis;Amérique latine;17.18;-62.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KR;Corée du Sud;South Korea;Pacifique occidental;37.31;126.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;1;3;1;1;3;1;5;6;4;3;7;2;6;1;3;6;6;1;5;3;0;6;5;5;9;3;1;9;7;6;5;8;5;8;6;5;0;6;5;3;6;3;6;8;4;4;0;6;3;5;3;4;1;2;2;2;1;1;2;0;0;2;1;1;2;1;1;2;0;2;2;1;1;0;0;0;0;2;1;1;0;2;0;1;0;0;1;0;2;0;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;1;2;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;2;1;0;1;0;0;0;2;2;1;1;1;0;1;0;1;0;0;1;299
KW;Koweït;Kuwait;Méditerranée orientale;29.30;48.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;2;2;2;1;1;4;1;2;1;1;2;4;3;5;2;0;2;2;3;2;9;7;10;7;6;8;11;5;6;3;3;5;9;10;8;9;7;3;10;9;11;7;8;6;4;6;8;10;10;5;4;2;4;6;4;7;2;5;3;2;5;6;7;4;4;3;2;2;3;4;2;4;4;1;1;5;3;5;4;2;3;1;3;4;3;3;3;3;2;3;1;0;4;5;4;4;4;4;433
KY;Îles Caïmans;Cayman Islands;Amérique latine;19.20;-81.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KZ;Kazakhstan;Kazakhstan;Europe;51.10;71.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2;1;0;1;2;1;0;0;4;0;2;1;0;0;2;0;0;0;3;3;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;3;0;3;4;4;0;1;3;2;3;6;0;3;3;4;4;7;12;5;8;5;2;7;7;2;11;3;23;10;5;0;0;0;0;0;0;76;0;0;0;0;0;111;0;0;0;0;0;0;0;210;0;0;0;0;0;0;585
LA;Laos;Laos;Pacifique occidental;17.58;102.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LB;Liban;Lebanon;Méditerranée orientale;33.53;35.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;1;1;0;;1;0;0;0;1;0;0;0;0;0;0;0;2;1;1;2;1;1;0;4;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;2;0;3;1;4;51
LC;Sainte Lucie;Saint Lucia;Amérique latine;14.02;-60.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LI;Liechtenstein;Liechtenstein;Europe;47.08;09.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LK;Sri Lanka;Sri Lanka;Asie du Sud-Est;6.54;79.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
LR;Liberia;Liberia;Afrique;06.18;-10.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;3;1;4;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;2;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;2;2;0;1;5;0;4;0;0;15;2;1;1;0;0;0;0;1;0;0;1;72
LS;Lesotho;Lesotho;Afrique;-29.18;27.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;3;0;0;0;0;0;0;3;2;11
LT;Lituanie;Lithuania;Europe;54.38;25.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;2;0;0;0;1;1;0;0;4;1;1;0;0;2;6;1;0;0;5;3;1;0;3;1;1;0;2;0;1;0;0;3;1;0;0;1;0;0;0;2;1;0;1;0;0;0;4;0;0;1;1;3;1;0;1;0;2;0;0;2;1;2;0;2;0;0;1;0;0;0;0;0;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;80
