GeoId;Pays;Country;Region;Latitude;Longitude;12/31/19;1/1/20;1/2/20;1/3/20;1/4/20;1/5/20;1/6/20;1/7/20;1/8/20;1/9/20;1/10/20;1/11/20;1/12/20;1/13/20;1/14/20;1/15/20;1/16/20;1/17/20;1/18/20;1/19/20;1/20/20;1/21/20;1/22/20;1/23/20;1/24/20;1/25/20;1/26/20;1/27/20;1/28/20;1/29/20;1/30/20;1/31/20;2/1/20;2/2/20;2/3/20;2/4/20;2/5/20;2/6/20;2/7/20;2/8/20;2/9/20;2/10/20;2/11/20;2/12/20;2/13/20;2/14/20;2/15/20;2/16/20;2/17/20;2/18/20;2/19/20;2/20/20;2/21/20;2/22/20;2/23/20;2/24/20;2/25/20;2/26/20;2/27/20;2/28/20;2/29/20;3/1/20;3/2/20;3/3/20;3/4/20;3/5/20;3/6/20;3/7/20;3/8/20;3/9/20;3/10/20;3/11/20;3/12/20;3/13/20;3/14/20;3/15/20;3/16/20;3/17/20;3/18/20;3/19/20;3/20/20;3/21/20;3/22/20;3/23/20;3/24/20;3/25/20;3/26/20;3/27/20;3/28/20;3/29/20;3/30/20;3/31/20;4/1/20;4/2/20;4/3/20;4/4/20;4/5/20;4/6/20;4/7/20;4/8/20;4/9/20;4/10/20;4/11/20;4/12/20;4/13/20;4/14/20;4/15/20;4/16/20;4/17/20;4/18/20;4/19/20;4/20/20;4/21/20;4/22/20;4/23/20;4/24/20;4/25/20;4/26/20;4/27/20;4/28/20;4/29/20;4/30/20;5/1/20;5/2/20;5/3/20;5/4/20;5/5/20;5/6/20;5/7/20;5/8/20;5/9/20;5/10/20;5/11/20;5/12/20;5/13/20;5/14/20;5/15/20;5/16/20;5/17/20;5/18/20;5/19/20;5/20/20;5/21/20;5/22/20;5/23/20;5/24/20;5/25/20;5/26/20;5/27/20;5/28/20;5/29/20;5/30/20;5/31/20;6/1/20;6/2/20;6/3/20;6/4/20;6/5/20;6/6/20;6/7/20;6/8/20;6/9/20;6/10/20;6/11/20;6/12/20;6/13/20;6/14/20;6/15/20;6/16/20;6/17/20;6/18/20;6/19/20;6/20/20;6/21/20;6/22/20;6/23/20;6/24/20;6/25/20;6/26/20;6/27/20;6/28/20;6/29/20;6/30/20;7/1/20;7/2/20;7/3/20;7/4/20;7/5/20;7/6/20;7/7/20;7/8/20;7/9/20;7/10/20;7/11/20;7/12/20;7/13/20;7/14/20;7/15/20;7/16/20;7/17/20;7/18/20;7/19/20;7/20/20;7/21/20;7/22/20;7/23/20;7/24/20;7/25/20;7/26/20;7/27/20;Total
LU;Luxembourg;Luxembourg;Europe;49.37;06.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;;0;0;0;1;;0;0;0;1;2;1;3;0;0;0;0;1;6;3;3;1;1;6;1;1;0;5;5;3;2;6;2;8;4;1;0;2;0;3;0;1;2;3;2;3;2;0;3;0;1;0;1;2;0;4;0;0;2;2;0;1;0;0;1;1;0;1;0;3;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;112
LV;Lettonie;Latvia;Europe;56.53;24.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;4;2;0;1;0;0;1;0;2;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;31
LY;Libye;Libya;Méditerranée orientale;32.54;13.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;7;1;0;0;0;3;0;3;0;2;1;0;0;5;3;0;1;2;0;1;1;2;1;3;1;1;0;1;1;3;3;1;1;0;58
MA;Maroc;Morocco;Méditerranée orientale;32.2;-6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;4;13;0;3;7;3;3;5;0;15;11;10;10;3;4;10;4;7;8;0;1;3;5;2;4;2;2;4;6;3;1;2;1;3;3;2;1;2;1;5;2;2;0;3;0;2;0;0;0;2;0;2;0;0;1;1;2;1;1;1;1;2;0;0;0;2;1;0;1;0;2;0;0;0;0;2;0;1;1;0;0;0;0;1;0;0;0;1;0;0;2;1;1;2;1;4;3;0;1;1;2;3;0;0;7;0;1;2;5;5;2;2;1;4;5;4;3;4;5;7;7;6;8;313
MC;Monaco;Monaco;Europe;43.43;7.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
MD;Moldavie;Moldova;Europe;47.02;28.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;2;4;3;4;3;5;2;0;1;2;4;4;6;8;2;4;7;3;3;3;4;7;7;2;6;5;4;8;3;2;1;7;4;7;2;7;9;8;6;7;3;9;3;10;4;4;6;7;5;4;5;8;11;6;7;8;6;3;4;12;0;3;5;8;8;10;12;12;6;4;10;13;8;5;12;10;11;6;14;9;7;10;5;7;13;6;9;6;9;4;11;12;8;5;10;8;11;10;11;5;2;7;9;1;7;9;5;4;11;12;5;7;7;6;3;735
ME;Monténégro;Montenegro;Europe;42.47;19.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;1;0;0;3;0;2;0;4;0;1;1;0;1;0;2;2;2;3;0;4;1;0;0;40
MG;Madagascar;Madagascar;Afrique;-18.55;47.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;2;0;1;0;0;1;1;0;1;0;0;0;2;2;0;2;2;2;3;0;4;0;0;0;1;0;1;2;2;4;10;1;1;4;3;3;4;1;6;2;7;85
MK;Macédoine du Nord;North Macedonia;Europe;41.59;21.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;0;;0;0;;0;0;0;0;0;0;0;1;1;0;0;1;0;1;2;1;2;1;1;1;5;0;4;5;4;2;0;2;0;4;6;1;1;3;0;2;3;1;1;0;1;2;2;4;6;2;4;4;1;2;1;1;2;1;1;1;0;0;1;3;0;2;1;3;3;2;4;1;1;1;0;0;3;3;3;4;5;2;7;1;4;2;2;2;2;3;1;7;5;2;8;9;5;8;9;6;6;11;5;9;4;8;6;3;9;9;12;4;4;15;0;13;7;5;5;8;2;6;8;7;3;4;4;8;5;8;8;10;0;10;3;6;9;0;460
ML;Mali;Mali;Afrique;12.39;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;2;0;0;2;0;0;2;0;0;2;0;1;3;0;0;0;0;1;0;0;3;4;0;0;2;0;1;1;1;0;0;1;2;3;0;0;3;2;1;1;1;4;2;0;2;4;0;1;2;5;2;1;2;2;3;0;2;1;3;1;1;0;0;7;2;3;2;0;2;2;1;4;3;0;0;2;1;0;1;1;2;0;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;123
MM;Birmanie;Myanmar;Asie du Sud-Est;16.45;96.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
MN;Mongolie;Mongolia;Pacifique occidental;47.55;106.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MP;Îles Mariannes du Nord;Northern Mariana Islands;Pacifique occidental;15.15;145.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
MR;Mauritanie;Mauritania;Afrique;18.5;-11.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;3;7;0;4;1;2;0;8;0;8;4;0;0;0;18;0;0;13;0;13;4;2;0;2;0;13;0;3;0;3;5;0;1;0;6;0;0;3;0;0;1;0;0;5;4;5;0;0;3;2;0;0;0;0;6;0;0;0;0;1;0;0;156
MS;Montserrat;Montserrat;Amérique latine;16.45;-62.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MT;Malte;Malta;Europe;35.54;14.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
MU;Maurice;Mauritius;Afrique;-20.09;57.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;1;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
MV;Maldives;Maldives;Asie du Sud-Est;04.00;73.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;15
MW;Malawi;Malawi;Afrique;-13.58;33.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;3;0;0;0;1;1;0;0;1;2;0;0;0;1;2;0;5;1;4;2;2;5;1;1;3;8;4;4;3;2;7;5;3;8;0;12;99
MX;Mexique;Mexico;Amérique du Nord;19.20;-99.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;3;4;4;4;8;1;8;13;10;19;15;31;16;33;20;39;40;23;36;74;43;37;60;104;36;26;145;113;99;152;84;46;83;135;163;127;113;89;93;117;236;197;257;199;193;112;108;353;294;257;290;278;132;155;334;424;420;479;190;215;239;501;463;447;371;364;151;237;470;1091;817;625;341;188;354;596;708;587;504;424;269;439;730;770;667;647;387;1044;759;793;965;718;719;602;267;473;648;741;679;654;523;273;480;895;782;730;665;539;276;443;878;579;668;736;578;296;301;915;790;718;737;729;306;43680
MY;Malaisie;Malaysia;Pacifique occidental;03.09;101.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;6;4;1;4;4;3;1;7;3;6;2;5;3;4;4;1;1;2;2;3;3;3;1;5;1;1;2;2;1;0;3;1;2;1;2;0;1;1;0;2;1;0;2;0;1;1;0;0;1;0;1;0;2;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;124
MZ;Mozambique;Mozambique;Afrique;-25.58;32.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;11
NA;Namibie;Namibia;Afrique;-22.35;17.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;3;0;0;0;0;1;8
NC;Nouvelle Calédonie;New Caledonia;Pacifique occidental;-22.17;166.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NE;Niger;Niger;Afrique;16.27;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;0;5;0;1;0;0;0;0;1;1;1;0;1;3;1;1;0;0;2;2;0;3;2;0;2;1;0;1;2;1;1;1;0;4;2;1;1;0;1;2;1;1;0;3;1;0;3;2;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;69
NG;Nigeria;Nigeria;Afrique;09.05;07.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;1;0;1;0;1;0;3;0;0;1;1;1;4;2;2;1;3;3;3;1;3;5;0;4;7;7;10;17;2;6;5;5;4;10;11;15;7;8;6;3;4;5;6;9;1;8;11;10;0;5;7;16;5;5;2;12;14;12;15;1;8;10;9;12;7;4;17;5;12;8;13;4;31;14;6;12;19;12;7;8;9;7;5;4;7;8;17;13;13;12;6;11;9;15;15;5;20;15;16;4;10;6;9;3;6;11;12;4;8;20;12;11;2;858
NI;Nicaragua;Nicaragua;Amérique latine;12.06;-86.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;9;0;0;0;18;0;0;0;0;0;0;11;0;0;0;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;0;0;10;0;0;0;0;0;0;9;0;0;0;0;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;9;0;0;0;0;0;108
NL;Pays-Bas;Netherlands;Europe;52.23;04.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;7;8;4;19;15;18;30;30;43;34;63;80;78;112;93;132;93;175;134;166;148;164;115;101;234;147;148;115;132;94;86;122;189;181;144;142;83;67;165;138;123;112;120;66;43;48;145;84;98;94;69;26;86;36;84;71;63;18;16;54;52;28;53;27;10;14;21;33;27;13;23;11;8;26;15;32;28;20;5;6;5;10;13;15;6;2;3;15;11;2;9;4;2;0;11;4;4;3;8;1;0;5;2;3;3;2;0;2;6;2;3;2;6;1;1;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;1;0;6140
NO;Norvège;Norway;Europe;59.55;10.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;3;1;0;0;1;2;2;2;2;4;2;4;2;4;10;2;6;8;1;10;11;8;4;6;5;11;13;3;6;0;12;6;0;9;6;11;11;2;0;0;2;7;2;0;0;4;0;1;0;0;4;0;4;7;4;1;3;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;3;0;0;0;0;0;1;1;0;0;0;4;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;255
NP;Népal;Nepal;Asie du Sud-Est;27.45;85.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;2;0;0;1;1;1;0;2;1;1;0;0;1;2;1;0;0;1;2;0;0;1;0;0;0;3;1;0;1;1;0;1;1;1;2;0;1;0;0;0;0;3;0;0;0;1;0;1;0;0;0;0;2;1;1;1;0;45
NZ;Nouvelle-Zélande;New Zealand;Pacifique occidental;-41.19;174.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;0;0;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;4;0;0;2;0;1;0;1;1;2;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
OM;Oman;Oman;Méditerranée orientale;23.37;58.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;;;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;2;0;1;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;2;0;0;0;0;2;0;2;1;4;1;3;1;1;4;1;0;0;1;2;0;2;5;3;9;8;0;5;0;3;6;2;1;5;7;3;5;4;6;2;3;6;3;3;6;3;2;2;9;6;4;6;7;9;3;5;10;10;5;6;9;3;8;4;9;2;14;8;9;8;10;10;8;11;12;6;4;12;13;384
